acc,label
-1.95063,1.0
-1.71017,1.0
-1.71017,1.0
-1.71017,1.0
-0.485885,1.0
-0.485885,1.0
-0.485885,1.0
-0.485885,1.0
0.686823,1.0
0.686823,1.0
0.686823,1.0
0.0706011,1.0
-0.791427,1.0
-1.10189,1.0
-0.902853,1.0
-0.579755,1.0
-0.579755,1.0
-0.636983,1.0
-1.77036,1.0
-2.13473,1.0
-2.13473,1.0
-0.222531,1.0
0.430852,1.0
-0.0673141,1.0
-0.0673141,1.0
-0.0673141,1.0
0.120727,1.0
0.120727,1.0
0.873241,1.0
0.873241,1.0
0.873241,1.0
-0.26853,1.0
-0.26853,1.0
-0.26853,1.0
-0.26853,1.0
-0.554735,1.0
-0.554735,1.0
-0.462896,1.0
-2.66513,1.0
-2.79048,1.0
-2.79048,1.0
-1.73281,1.0
-0.123124,1.0
-0.123124,1.0
0.251399,1.0
0.251399,1.0
0.000205035,1.0
0.454687,1.0
1.17394,1.0
1.17394,1.0
0.671659,1.0
0.671659,1.0
0.671659,1.0
0.671659,1.0
0.0917666,1.0
-0.207645,1.0
-0.207645,1.0
-1.20375,1.0
-1.20375,1.0
-3.60405,1.0
-3.60405,1.0
-3.60405,1.0
-1.60552,1.0
0.462788,1.0
0.462788,1.0
0.523616,1.0
-0.381194,1.0
1.1093,1.0
1.1093,1.0
1.85995,1.0
1.33735,1.0
0.446893,1.0
0.446893,1.0
-0.480193,1.0
-0.553766,1.0
-0.553766,1.0
-0.666558,1.0
-0.666558,1.0
-1.70696,1.0
-1.70696,1.0
-3.09281,1.0
-3.09281,1.0
-1.31728,1.0
-1.31728,1.0
-1.31728,1.0
0.197702,1.0
0.197702,1.0
0.197702,1.0
0.514046,1.0
0.514046,1.0
0.514046,1.0
0.734796,1.0
0.26082,1.0
0.26082,1.0
0.180852,1.0
0.180852,1.0
-0.00864421,1.0
-0.867739,1.0
-2.75901,1.0
-2.75901,1.0
-2.3759,1.0
-2.3759,1.0
-1.67656,1.0
-1.67656,1.0
0.711814,1.0
0.711814,1.0
0.711814,1.0
0.711814,1.0
0.937083,1.0
0.937083,1.0
0.937083,1.0
0.937083,1.0
-0.537053,1.0
-0.537053,1.0
-0.537053,1.0
-0.215353,1.0
-0.632956,1.0
-0.632956,1.0
-0.0496967,1.0
-0.904326,1.0
-1.79391,1.0
-1.99246,1.0
-1.99246,1.0
-1.66737,1.0
-0.893248,1.0
0.251182,1.0
0.734378,1.0
0.833655,1.0
0.833655,1.0
0.833655,1.0
0.431004,1.0
-0.351041,1.0
-0.351041,1.0
-0.351041,1.0
-0.571661,1.0
-0.997162,1.0
-0.997162,1.0
-0.997162,1.0
-0.315352,1.0
-0.315352,1.0
-0.403182,1.0
-0.403182,1.0
-0.403182,1.0
-1.56664,1.0
0.46448,1.0
0.46448,1.0
0.96116,1.0
0.721207,1.0
0.325517,1.0
0.325517,1.0
-0.580815,1.0
-0.580815,1.0
-0.788511,1.0
-0.407867,1.0
-0.41255,1.0
-0.41255,1.0
-0.308654,1.0
-0.599682,1.0
-0.599682,1.0
-1.41771,1.0
-1.41771,1.0
-1.41771,1.0
-1.06984,1.0
-1.06984,1.0
-1.06984,1.0
-1.06984,1.0
0.163712,1.0
0.163712,1.0
0.163712,1.0
0.84726,1.0
0.84726,1.0
0.221957,1.0
0.221957,1.0
-0.0212799,1.0
-0.0212799,1.0
-0.457981,1.0
-0.457981,1.0
-0.78786,1.0
-0.78786,1.0
-1.05032,1.0
-1.05032,1.0
-1.96648,1.0
-2.58373,1.0
-1.22044,1.0
-1.22044,1.0
0.777308,1.0
0.536504,1.0
0.536504,1.0
0.579051,1.0
0.579051,1.0
0.599852,1.0
0.599852,1.0
-0.143222,1.0
-0.143222,1.0
-0.542824,1.0
-0.542824,1.0
0.335227,1.0
0.335227,1.0
0.335227,1.0
-0.44087,1.0
-1.21299,1.0
-1.57677,1.0
-1.57677,1.0
-1.47908,1.0
-1.47908,1.0
-1.15204,1.0
-0.177813,1.0
-0.177813,1.0
-0.32331,1.0
-0.0395164,1.0
-0.0395164,1.0
-0.0395164,1.0
1.38639,1.0
1.38639,1.0
1.38639,1.0
1.38639,1.0
1.38639,1.0
-0.293318,1.0
-0.293318,1.0
-0.0413456,1.0
-0.715343,1.0
-0.715343,1.0
-0.715343,1.0
-0.715343,1.0
-1.66212,1.0
-1.66212,1.0
-0.337717,1.0
-0.492481,1.0
-0.492481,1.0
-0.227012,1.0
-0.227012,1.0
-0.227012,1.0
-0.227012,1.0
-0.227012,1.0
-0.227012,1.0
-0.227012,1.0
-0.227012,1.0
-0.227012,1.0
0.488995,1.0
0.727805,1.0
0.727805,1.0
0.727805,1.0
-0.8366,1.0
-2.90177,1.0
-2.90177,1.0
-2.90177,1.0
0.0736806,1.0
0.0736806,1.0
0.0736806,1.0
0.0736806,1.0
0.570032,1.0
1.98296,1.0
1.98296,1.0
1.98296,1.0
0.541261,1.0
-0.0360722,1.0
-0.663383,1.0
-0.663383,1.0
-0.663383,1.0
-0.769015,1.0
0.00920356,1.0
0.00920356,1.0
-1.45389,1.0
-2.02199,1.0
-2.02199,1.0
-2.50667,1.0
-2.50667,1.0
-0.997666,1.0
0.428854,1.0
0.428854,1.0
-0.990351,1.0
-0.990351,1.0
-0.990351,1.0
0.901065,1.0
0.327251,1.0
0.327251,1.0
0.327251,1.0
0.327251,1.0
-0.300274,1.0
-0.300274,1.0
-0.300274,1.0
-2.64256,1.0
-2.64256,1.0
-2.64256,1.0
-2.64256,1.0
-2.71087,1.0
-2.83867,1.0
-0.842267,1.0
0.32565,1.0
0.32565,1.0
0.452656,1.0
0.452656,1.0
0.452656,1.0
1.57942,1.0
1.57942,1.0
1.57942,1.0
1.57942,1.0
-0.702392,1.0
-0.702392,1.0
-0.702392,1.0
-0.702392,1.0
-0.0385374,1.0
-0.0385374,1.0
-0.0385374,1.0
-0.0385374,1.0
-1.92503,1.0
-3.24564,1.0
-3.24564,1.0
-0.829329,1.0
0.763523,1.0
1.45466,1.0
1.45466,1.0
0.924955,1.0
0.234176,1.0
0.234176,1.0
1.09717,1.0
0.21146,1.0
-0.163049,1.0
-0.163049,1.0
-0.163049,1.0
0.381647,1.0
0.0236726,1.0
0.0236726,1.0
0.0236726,1.0
-1.40451,1.0
-3.97868,1.0
-3.97868,1.0
-1.97556,1.0
-1.97556,1.0
-0.475977,1.0
-0.475977,1.0
-0.475977,1.0
0.710255,1.0
0.710255,1.0
0.808179,1.0
0.808179,1.0
1.2314,1.0
0.781567,1.0
0.148771,1.0
0.148771,1.0
-0.0868914,1.0
-0.241427,1.0
-1.3764,1.0
-2.63783,1.0
-2.63783,1.0
-2.63783,1.0
-3.3656,1.0
-2.24429,1.0
-2.24429,1.0
-2.24429,1.0
-2.24429,1.0
0.292133,1.0
1.20689,1.0
1.20689,1.0
1.1263,1.0
1.1263,1.0
1.11096,1.0
1.11096,1.0
0.491316,1.0
-0.112839,1.0
-0.112839,1.0
-0.112839,1.0
-0.235954,1.0
-0.800712,1.0
-2.27467,1.0
-2.21855,1.0
-2.21855,1.0
-2.82037,1.0
-2.23889,1.0
-0.660376,1.0
0.806534,1.0
0.806534,1.0
0.806534,1.0
0.806534,1.0
0.730209,1.0
1.01544,1.0
1.01544,1.0
1.01544,1.0
0.552375,1.0
0.224364,1.0
0.224364,1.0
0.224364,1.0
-0.336053,1.0
-0.945552,1.0
-0.945552,1.0
-0.945552,1.0
-3.45455,1.0
-3.45455,1.0
-2.78559,1.0
-2.78559,1.0
1.31838,1.0
1.52678,1.0
1.09838,1.0
1.09838,1.0
1.39588,1.0
1.39588,1.0
1.39588,1.0
1.06801,1.0
0.940002,1.0
0.940002,1.0
0.940002,1.0
-0.0256167,1.0
-0.378364,1.0
-0.378364,1.0
-0.378364,1.0
-2.35639,1.0
-1.89086,1.0
-1.89086,1.0
-1.89086,1.0
-0.919127,1.0
-0.650362,1.0
-0.650362,1.0
-0.650362,1.0
1.38241,1.0
1.38241,1.0
1.12172,1.0
1.15934,1.0
0.614297,1.0
0.00843639,1.0
-0.919264,1.0
-0.919264,1.0
-1.08779,1.0
-0.374541,1.0
-0.268969,1.0
-0.0536342,1.0
-0.659305,1.0
-0.659305,1.0
-0.659305,1.0
-2.30765,1.0
-2.30765,1.0
-1.8583,1.0
-1.47255,1.0
-0.273264,1.0
-0.273264,1.0
-0.273264,1.0
0.178924,1.0
1.55925,1.0
1.35367,1.0
1.35367,1.0
1.35367,1.0
0.966123,1.0
0.388326,1.0
0.388326,1.0
0.115367,1.0
0.65041,1.0
-0.049832,1.0
-1.49719,1.0
-1.49719,1.0
-2.19865,1.0
-2.09691,1.0
-2.33686,1.0
-1.41013,1.0
-0.340668,1.0
-0.340668,1.0
1.09553,1.0
1.42149,1.0
1.35156,1.0
1.70023,1.0
1.70023,1.0
1.3653,1.0
-0.7133,1.0
-0.7133,1.0
-0.7133,1.0
0.252573,1.0
-0.0787659,1.0
-0.0787659,1.0
-0.947359,1.0
-0.947359,1.0
-0.915173,1.0
-1.14502,1.0
-1.14502,1.0
-0.635627,1.0
0.275425,1.0
0.275425,1.0
0.76419,1.0
0.195446,1.0
0.531966,1.0
0.531966,1.0
1.0685,1.0
0.152352,1.0
0.152352,1.0
0.152352,1.0
0.0564789,1.0
0.21357,1.0
0.21357,1.0
-0.189933,1.0
-0.851265,1.0
-0.688688,1.0
-0.688688,1.0
-0.688688,1.0
-0.689756,1.0
-0.480261,1.0
-0.480261,1.0
-0.480261,1.0
0.145237,1.0
0.145237,1.0
0.145237,1.0
0.210944,1.0
0.210944,1.0
0.323896,1.0
0.323896,1.0
0.251177,1.0
-0.102441,1.0
-0.227671,1.0
-0.301447,1.0
-0.301447,1.0
-0.45449,1.0
-0.45449,1.0
-0.45449,1.0
-0.397694,1.0
0.0641392,1.0
0.0641392,1.0
0.0641392,1.0
0.174344,1.0
0.193713,1.0
0.193713,1.0
0.0517423,1.0
0.0517423,1.0
-0.289094,1.0
-0.289094,1.0
-0.122262,1.0
-0.122262,1.0
-0.329553,1.0
-0.329553,1.0
-0.106886,0.0
0.0744294,0.0
0.143759,0.0
0.136147,0.0
0.203849,0.0
0.203849,0.0
0.0473236,0.0
0.0473236,0.0
-0.140021,0.0
-0.269178,0.0
-0.269178,0.0
-0.269178,0.0
-0.247633,0.0
-0.131822,0.0
-0.131822,0.0
-0.131822,0.0
0.138283,0.0
0.0743955,0.0
0.0743955,0.0
-0.0875166,0.0
-0.0875166,0.0
-0.046146,0.0
-0.046146,0.0
-0.0994002,0.0
-0.0994002,0.0
-0.136017,0.0
-0.136017,0.0
-0.0210394,0.0
-0.0210394,0.0
-0.0655451,0.0
-0.00431,0.0
-0.00431,0.0
0.0287475,0.0
0.0366193,0.0
0.0366193,0.0
0.0128663,0.0
-0.0457492,0.0
-0.0457492,0.0
-0.0457492,0.0
-0.0698731,0.0
-0.200321,0.0
-0.200321,0.0
-0.200321,0.0
-0.217957,0.0
-0.114511,0.0
-0.114511,0.0
-0.114511,0.0
-0.0213882,0.0
-0.00175719,0.0
-0.00175719,0.0
-0.00175719,0.0
0.0148812,0.0
0.0148812,0.0
0.0214035,0.0
-0.0249484,0.0
-0.00050915,0.0
-0.023679,0.0
-0.023679,0.0
-0.0966477,0.0
-0.281056,0.0
-0.239298,0.0
-0.146043,0.0
-0.115554,0.0
-0.0542021,0.0
-0.0542021,0.0
0.0212338,0.0
0.0630563,0.0
0.0885676,0.0
0.0885676,0.0
0.106699,0.0
0.106699,0.0
-0.0715736,0.0
-0.0715736,0.0
-0.0715736,0.0
-0.198965,0.0
-0.235614,0.0
-0.235614,0.0
-0.235614,0.0
-0.0471739,0.0
0.00657455,0.0
0.00657455,0.0
0.00657455,0.0
0.0669857,0.0
0.00225748,0.0
0.00225748,0.0
0.0025442,0.0
-0.0507783,0.0
-0.109854,0.0
-0.152878,0.0
-0.152878,0.0
-0.0765202,0.0
-0.0705258,0.0
-0.0344381,0.0
-0.15181,0.0
-0.0914877,0.0
-0.0914877,0.0
-0.0914877,0.0
-0.0616684,0.0
-0.13503,0.0
-0.13503,0.0
-0.13503,0.0
-0.0770067,0.0
-0.106968,0.0
-0.106968,0.0
-0.106968,0.0
-0.0355668,0.0
-0.0355668,0.0
0.0521031,0.0
0.0587928,0.0
-0.0559311,0.0
-0.0559311,0.0
-0.0559311,0.0
-0.0982712,0.0
-0.184022,0.0
-0.17189,0.0
-0.17189,0.0
-0.148828,0.0
-0.0560524,0.0
-0.0560524,0.0
-0.0560524,0.0
0.0160498,0.0
0.0160498,0.0
0.0160498,0.0
0.0160498,0.0
0.0759626,0.0
0.0290825,0.0
0.0290825,0.0
0.0290825,0.0
-0.138483,0.0
-0.206143,0.0
-0.206143,0.0
-0.176546,0.0
-0.182411,0.0
-0.182411,0.0
-0.182411,0.0
-0.137451,0.0
0.0276282,0.0
0.064036,0.0
0.064036,0.0
0.119712,0.0
-0.0314436,0.0
-0.0474585,0.0
-0.0474585,0.0
-0.0956848,0.0
-0.148564,0.0
-0.148564,0.0
-0.192433,0.0
-0.117128,0.0
-0.0377531,0.0
-0.0377531,0.0
-0.0377531,0.0
0.0901847,0.0
0.136541,0.0
0.136541,0.0
0.074843,0.0
0.074843,0.0
0.0878578,0.0
0.0878578,0.0
0.0878578,0.0
-0.253999,0.0
-0.253999,0.0
-0.259156,0.0
-0.259156,0.0
-0.101993,0.0
0.00780555,0.0
0.00780555,0.0
0.0279968,0.0
0.0409846,0.0
-0.0366122,0.0
-0.11171,0.0
-0.11171,0.0
-0.124657,0.0
-0.124657,0.0
-0.124657,0.0
-0.142829,0.0
-0.142276,0.0
-0.142276,0.0
-0.142276,0.0
-0.114093,0.0
0.0249369,0.0
0.0249369,0.0
0.0249369,0.0
-0.241415,0.0
-0.181448,0.0
-0.181448,0.0
-0.112413,0.0
-0.0762128,0.0
-0.0762128,0.0
0.0789752,0.0
0.0789752,0.0
-0.0634717,0.0
-0.0515232,0.0
0.003657,0.0
0.0147738,0.0
0.0147738,0.0
0.0350166,0.0
0.0350166,0.0
-0.139747,0.0
-0.139747,0.0
-0.139747,0.0
-0.186935,0.0
-0.166845,0.0
-0.166845,0.0
-0.166845,0.0
-0.166845,0.0
0.00821744,0.0
0.00821744,0.0
0.00821744,0.0
0.00821744,0.0
-0.0639751,0.0
0.0182586,0.0
0.0182586,0.0
0.0182586,0.0
-0.128686,0.0
-0.128686,0.0
-0.249443,0.0
-0.315839,0.0
-0.120148,0.0
-0.120148,0.0
-0.120148,0.0
-0.108443,0.0
0.00837888,0.0
0.00837888,0.0
0.167107,0.0
0.167107,0.0
0.11965,0.0
0.11965,0.0
-0.0274841,0.0
-0.0274841,0.0
-0.122082,0.0
-0.122082,0.0
-0.179003,0.0
-0.146762,0.0
-0.146762,0.0
-0.146762,0.0
-0.146762,0.0
-2.6e-05,0.0
-2.6e-05,0.0
-0.0175961,0.0
-0.0768172,0.0
-0.0768172,0.0
-0.0768172,0.0
-0.124767,0.0
-0.124767,0.0
-0.0514473,0.0
-0.065166,0.0
-0.0952964,0.0
-0.0952964,0.0
-0.0783085,0.0
-0.0783085,0.0
-0.0783085,0.0
-0.018737,0.0
0.0138383,0.0
0.0138383,0.0
0.0138383,0.0
0.0116417,0.0
-0.109423,0.0
-0.109423,0.0
-0.228253,0.0
-0.228253,0.0
-0.183547,0.0
-0.183547,0.0
-0.0863412,0.0
0.113921,0.0
0.237397,0.0
0.237397,0.0
0.204102,0.0
0.160627,0.0
0.160627,0.0
0.0345338,0.0
-0.0873299,0.0
-0.12345,0.0
-0.12345,0.0
-0.190357,0.0
-0.190357,0.0
-0.182854,0.0
-0.182854,0.0
-0.23143,0.0
-0.23143,0.0
-0.263042,0.0
-0.263042,0.0
-0.263042,0.0
-0.163206,0.0
0.0248789,0.0
0.0248789,0.0
0.0248789,0.0
0.063861,0.0
0.0338591,0.0
0.0338591,0.0
0.0338591,0.0
-0.111299,0.0
-0.0660647,0.0
-0.0591205,0.0
-0.0591205,0.0
-0.163252,0.0
-0.163252,0.0
-0.132087,0.0
-0.111057,0.0
-0.111057,0.0
-0.157043,0.0
-0.157043,0.0
-0.0957685,0.0
-0.0279511,0.0
0.06047,0.0
0.0550771,0.0
0.0550771,0.0
0.0179061,0.0
0.0179061,0.0
-0.0348147,0.0
-0.0438889,0.0
-0.0438889,0.0
-0.0438889,0.0
-0.0438889,0.0
-0.0470867,0.0
-0.0470867,0.0
-0.0470867,0.0
-0.102882,0.0
-0.102882,0.0
-0.0778251,0.0
-0.0778251,0.0
-0.0778251,0.0
-0.163154,0.0
-0.184088,0.0
-0.159453,0.0
-0.126384,0.0
-0.126384,0.0
0.0125754,0.0
0.0125754,0.0
-0.00315961,0.0
-0.00315961,0.0
0.175972,0.0
0.138623,0.0
0.151584,0.0
0.151584,0.0
0.151584,0.0
0.062049,0.0
-0.0844243,0.0
-0.139376,0.0
-0.139376,0.0
-0.164921,0.0
-0.218597,0.0
-0.308569,0.0
-0.308569,0.0
-0.250661,0.0
-0.250661,0.0
-0.0603396,0.0
-0.0603396,0.0
-0.0603396,0.0
0.160803,0.0
0.102685,0.0
0.0106248,0.0
0.0342624,0.0
0.0342624,0.0
-0.0680961,0.0
-0.0680961,0.0
-0.0774527,0.0
-0.0774527,0.0
-0.120575,0.0
-0.120575,0.0
-0.105761,0.0
-0.105761,0.0
-0.105761,0.0
-0.181028,0.0
-0.181028,0.0
-0.219359,0.0
-0.219359,0.0
-0.167023,0.0
-0.167023,0.0
-0.152854,0.0
-0.152854,0.0
-0.152854,0.0
0.0819084,0.0
0.107194,0.0
0.107194,0.0
0.107194,0.0
0.193325,0.0
0.193325,0.0
0.193325,0.0
0.162019,0.0
0.0628709,0.0
-0.00410139,0.0
-0.126023,0.0
-0.126023,0.0
-0.374297,0.0
-0.374297,0.0
-0.374297,0.0
-0.298838,0.0
-0.262507,0.0
-0.262507,0.0
-0.262507,0.0
-0.0750197,0.0
0.159725,0.0
0.159725,0.0
0.159725,0.0
0.12338,0.0
0.0386969,0.0
0.0386969,0.0
-0.0456785,0.0
-0.0642445,0.0
-0.146905,0.0
-0.18925,0.0
-0.244775,0.0
-0.188798,0.0
-0.188798,0.0
-0.230223,0.0
-0.262468,0.0
-0.211074,0.0
-0.211074,0.0
-0.224266,0.0
-0.0976617,0.0
-0.0976617,0.0
-0.078241,0.0
0.0575711,0.0
0.0575711,0.0
0.159729,0.0
0.159729,0.0
0.153142,0.0
0.127308,0.0
0.127308,0.0
0.127308,0.0
0.103857,0.0
0.0701938,0.0
0.0701938,0.0
0.0701938,0.0
-0.0415119,0.0
-0.426443,0.0
-0.538867,0.0
-0.538867,0.0
-0.538867,0.0
-0.16181,0.0
-0.16181,0.0
0.0131072,0.0
0.0131072,0.0
0.133406,0.0
0.153632,0.0
0.0975309,0.0
0.0377133,0.0
0.0808572,0.0
0.0808572,0.0
-0.00258896,0.0
-0.093611,0.0
-0.093611,0.0
-0.093611,0.0
-0.093611,0.0
-0.0167601,0.0
0.00518246,0.0
0.00518246,0.0
-0.384558,0.0
-0.384558,0.0
-0.311986,0.0
-0.311986,0.0
-0.0619886,0.0
0.0254651,0.0
0.124875,0.0
0.168836,0.0
0.164828,0.0
0.164828,0.0
0.164828,0.0
0.113657,0.0
0.137467,0.0
0.137467,0.0
0.00885332,0.0
0.00885332,0.0
-0.039367,0.0
0.00502434,0.0
0.00502434,0.0
-0.137699,0.0
-0.294318,0.0
-0.294318,0.0
-0.294318,0.0
-0.294318,0.0
-0.396067,0.0
-0.291955,0.0
-0.291955,0.0
-0.142024,0.0
-0.142024,0.0
0.0336235,0.0
0.0336235,0.0
0.219258,0.0
0.219258,0.0
0.3,0.0
0.203,0.0
0.11208,0.0
0.11208,0.0
0.00997314,0.0
0.00997314,0.0
0.0543486,0.0
-0.0047238,0.0
-0.239189,0.0
-0.560593,0.0
-0.654774,0.0
-0.654774,0.0
-0.482128,0.0
-0.318868,0.0
-0.318868,0.0
0.0535423,0.0
0.0535423,0.0
0.218346,0.0
0.218346,0.0
0.165753,0.0
0.165753,0.0
0.165753,0.0
0.0833337,0.0
0.0334737,0.0
0.0334737,0.0
-0.0201044,0.0
0.0159942,0.0
0.0765398,0.0
0.0288287,0.0
-0.135111,0.0
-0.332312,0.0
-0.332312,0.0
-0.446121,0.0
-0.222184,0.0
-0.0622602,0.0
-0.0622602,0.0
0.0359835,0.0
0.0858928,0.0
0.0858928,0.0
0.0521849,0.0
0.0521849,0.0
0.0410667,0.0
0.0410667,0.0
0.0410667,0.0
0.0234031,0.0
0.0234031,0.0
0.0476072,0.0
0.0476072,0.0
0.0476072,0.0
0.0423456,0.0
0.000258832,0.0
0.000258832,0.0
0.000258832,0.0
-0.424397,0.0
-0.56099,0.0
-0.544023,0.0
-0.544023,0.0
-0.268572,0.0
-0.268572,0.0
-0.268572,0.0
-0.0320034,0.0
0.133897,0.0
0.205232,0.0
0.202678,0.0
0.210791,0.0
0.273891,0.0
0.273891,0.0
0.273891,0.0
0.158059,0.0
0.103249,0.0
0.103249,0.0
0.103249,0.0
-0.10745,0.0
-0.10745,0.0
-0.10745,0.0
-0.408871,0.0
-0.564864,0.0
-0.564864,0.0
-0.564864,0.0
-0.393121,0.0
-0.0746107,0.0
0.038552,0.0
0.038552,0.0
0.138686,0.0
0.140739,0.0
0.140739,0.0
0.140739,0.0
0.102589,0.0
0.248747,0.0
0.248747,0.0
0.1315,0.0
-0.00565894,0.0
0.0120643,0.0
0.0439441,0.0
0.0439441,0.0
-0.113774,0.0
-0.319862,0.0
-0.319862,0.0
-0.319862,0.0
-0.538853,0.0
-0.363932,0.0
-0.363932,0.0
-0.363932,0.0
0.213837,0.0
0.213837,0.0
0.213837,0.0
0.183768,0.0
0.183768,0.0
0.234012,0.0
0.234012,0.0
0.173348,0.0
0.000247336,0.0
0.000247336,0.0
0.0719417,0.0
0.0146156,0.0
0.0146156,0.0
-0.111347,0.0
-0.111347,0.0
-0.352831,0.0
-0.488648,0.0
-0.474843,0.0
-0.474843,0.0
-0.333964,0.0
-0.187655,0.0
