acc,label
-0.0461637,0.0
-0.0461637,0.0
-0.073317,0.0
-0.073317,0.0
-0.0665248,0.0
-0.0665248,0.0
-0.0452341,0.0
-0.0452341,0.0
-0.0596198,0.0
-0.0596198,0.0
-0.0732061,0.0
-0.0735974,0.0
-0.0735974,0.0
-0.109606,0.0
-0.109606,0.0
-0.0844063,0.0
-0.0844063,0.0
-0.0454943,0.0
0.00387975,0.0
-0.0135267,0.0
-0.0135267,0.0
0.0195088,0.0
0.0330911,0.0
0.0337682,0.0
0.0337682,0.0
0.0188785,0.0
-0.0669607,0.0
-0.0917269,0.0
-0.0917269,0.0
-0.105221,0.0
-0.0683475,0.0
-0.0683475,0.0
-0.0191547,0.0
0.015305,0.0
0.0530918,0.0
0.0530918,0.0
0.0415307,0.0
0.0319024,0.0
-0.0606611,0.0
-0.0606611,0.0
-0.189449,0.0
-0.202305,0.0
-0.200144,0.0
-0.200144,0.0
-0.13467,0.0
-0.13467,0.0
-0.0414464,0.0
-0.0414464,0.0
0.0600528,0.0
0.0643269,0.0
0.0643269,0.0
0.0350908,0.0
0.0350908,0.0
-0.123568,0.0
-0.154918,0.0
-0.154918,0.0
-0.161088,0.0
-0.174825,0.0
-0.11311,0.0
-0.11311,0.0
-0.11311,0.0
0.0428858,0.0
0.0912346,0.0
0.0737841,0.0
0.0348507,0.0
-0.0257926,0.0
-0.0257926,0.0
-0.0679981,0.0
-0.136431,0.0
-0.136431,0.0
-0.136693,0.0
-0.153921,0.0
-0.153921,0.0
-0.0349691,0.0
-0.0349691,0.0
0.0133268,0.0
0.0261944,0.0
0.0327242,0.0
0.0327242,0.0
0.0122401,0.0
-0.0295547,0.0
-0.0473723,0.0
-0.0473723,0.0
-0.0446019,0.0
-0.105246,0.0
-0.105246,0.0
-0.111833,0.0
-0.112435,0.0
-0.0820521,0.0
-0.0820521,0.0
-0.0759642,0.0
-0.0340758,0.0
0.00304739,0.0
0.00304739,0.0
-0.00924517,0.0
-0.0329194,0.0
-0.0203813,0.0
-0.0203813,0.0
-0.0504465,0.0
-0.0990872,0.0
-0.104813,0.0
-0.104813,0.0
-0.135561,0.0
-0.109535,0.0
-0.0505785,0.0
-0.0505785,0.0
-0.0318034,0.0
-0.00840707,0.0
0.0206698,0.0
0.0206698,0.0
0.00232647,0.0
0.00927353,0.0
-0.013005,0.0
-0.013005,0.0
-0.0403976,0.0
-0.0583286,0.0
-0.0583286,0.0
-0.0804018,0.0
-0.103759,0.0
-0.1158,0.0
-0.1158,0.0
-0.0914554,0.0
-0.0644065,0.0
-0.0394091,0.0
-0.0394091,0.0
-0.0394091,0.0
0.0308955,0.0
-0.0169988,0.0
-0.0169988,0.0
-0.0119569,0.0
0.000413817,0.0
0.00691868,0.0
0.00691868,0.0
-0.0293237,0.0
-0.0578662,0.0
-0.0759841,0.0
-0.0759841,0.0
-0.0750763,0.0
-0.0444038,0.0
-0.049701,0.0
-0.049701,0.0
-0.112244,0.0
-0.0998553,0.0
-0.0877132,0.0
-0.0755847,0.0
-0.0755847,0.0
-0.0627724,0.0
-0.00550764,0.0
0.0514402,0.0
0.0950464,0.0
0.0950464,0.0
0.0574438,0.0
-0.00485811,0.0
-0.0450313,0.0
-0.0955571,0.0
-0.137818,0.0
-0.112538,0.0
-0.125124,0.0
-0.0963179,0.0
-0.00481861,0.0
-0.00481861,0.0
0.0343538,0.0
0.0343538,0.0
0.0664959,0.0
0.0303072,0.0
-0.0499986,0.0
-0.0914849,0.0
-0.0914849,0.0
-0.0976215,0.0
-0.115643,0.0
-0.0860805,0.0
-0.061541,0.0
-0.0397739,0.0
-0.0393682,0.0
-0.0393682,0.0
0.0283142,0.0
0.0168913,0.0
0.0168913,0.0
-0.0191015,0.0
-0.0426033,0.0
-0.0365728,0.0
-0.0724537,0.0
-0.0896621,0.0
-0.0896621,0.0
-0.0770197,0.0
-0.0647404,0.0
-0.0647404,0.0
-0.0712713,0.0
-0.0599705,0.0
-0.0410498,0.0
-0.0410498,0.0
-0.0245971,0.0
-0.0112753,0.0
-0.017413,0.0
-0.017413,0.0
-0.0310924,0.0
-0.0310924,0.0
-0.0603832,0.0
-0.0624595,0.0
-0.0624595,0.0
-0.0570318,0.0
-0.0570318,0.0
-0.0574743,0.0
-0.0568248,0.0
-0.0685014,0.0
-0.0685014,0.0
-0.0836369,0.0
-0.0744578,0.0
-0.089111,0.0
-0.089111,0.0
-0.089111,0.0
-0.0484224,0.0
-0.0310514,0.0
0.00603299,0.0
0.00603299,0.0
0.0159696,0.0
0.0162038,0.0
0.00990105,0.0
-0.0381227,0.0
-0.0373021,0.0
-0.0501558,0.0
-0.0501558,0.0
-0.0609087,0.0
-0.0850963,0.0
-0.0668945,0.0
-0.0668945,0.0
-0.0433616,0.0
-0.048832,0.0
-0.048832,0.0
-0.0424321,0.0
-0.0429303,0.0
-0.0548513,0.0
-0.0548513,0.0
-0.0424975,0.0
-0.0378613,0.0
-0.0378613,0.0
-0.037676,0.0
-0.0460222,0.0
-0.0119,0.0
